708.874,745.917,684.741
661.327,699.175,638.621
622.311,661.54,601.381
570.724,610.761,550.457
510.917,550.143,489.993
443.58,481.884,421.764
373.042,410.941,350.929
328.081,365.341,306.219
298.486,334.626,277.597
274.849,309.653,254.872
247.366,280.962,228.129
212.95,245.364,195.003
187.758,219.516,170.617
165.483,197.087,148.76
147.113,177.889,131.719
124.324,153.525,111.177
94.2975,122.548,82.7161
63.8568,92.3278,51.6384
19.465,47.8027,5.91345
-27.3959,0.103368,-41.9763
-66.016,-39.1305,-82.0254
-92.1972,-65.4408,-109.611
-100.459,-73.7041,-118.63
-113.197,-86.9829,-131.085
-122.722,-96.93,-139.181
-122.741,-97.1513,-137.886
-118.137,-92.7822,-133.249
-105.185,-80.3395,-121.011
-101.076,-77.6656,-117.587
-100.454,-78.0111,-117.622
-106.004,-84.141,-124.14
-110.434,-90.3655,-129.314
-95.0367,-77.0073,-113.884
-78.6186,-61.0955,-97.8637
-65.1327,-46.0749,-86.0368
-57.2782,-36.7871,-79.4181
-57.0161,-37.4323,-78.5907
-53.7336,-36.5925,-74.1086
-56.1906,-41.3378,-76.2715
-63.0395,-48.3999,-83.1739
-73.3003,-56.6871,-92.7812
-83.6635,-65.4031,-102.927
-88.932,-70.2064,-108.717
-109.303,-90.6454,-128.995
-133.192,-115.492,-151.802
-152.142,-136.571,-168.838
-167.186,-154.044,-182.265
-167.88,-156.868,-182.971
-165.879,-156.761,-181.694
-158.167,-149.572,-174.333
-148.403,-138.407,-164.771
-132.612,-121.508,-148.964
-101.265,-90.1039,-116.87
-81.6756,-69.9424,-95.7864
-76.5338,-63.7925,-89.9132
-75.8704,-62.8131,-89.7638
-77.0407,-63.8327,-92.031
-71.5819,-57.7332,-88.2517
-71.1688,-57.5105,-88.7109
-69.2591,-56.6777,-85.614
-63.6043,-51.4284,-78.1177
-56.1489,-43.8444,-69.918
-36.9063,-24.4965,-50.6324
-24.6279,-12.4803,-38.7131
-14.7791,-3.18452,-31.1846
-7.04665,4.57449,-26.8303
-4.15689,7.82467,-25.602
6.56005,19.2348,-15.3576
15.2763,28.7344,-7.15962
29.4698,42.7299,6.03364
43.1743,55.506,18.0204
47.9117,59.0933,21.6098
52.996,63.3268,26.4679
47.8664,57.9355,21.3219
45.7262,56.2398,19.7955
50.4447,61.4372,25.1779
50.3488,60.1245,24.568
